nome,valor_venda,url,downloaded
"Casa 4 Quartos, 4 Vagas, Qn 05 Conjunto 5, Riacho Fundo I.",950000,https://www.wimoveis.com.br/propriedades/casa-4-quartos-4-vagas-qn-05-conjunto-5-riacho-2945427316.html,False
Linda Casa Sobrado 4 Quartos 3 Suites A Venda no Gama Aceita Fgts,850000,https://www.wimoveis.com.br/propriedades/linda-casa-sobrado-4-quartos-3-suites-a-venda-no-gama-2945427480.html,False
Lindo Sobrado à Venda - Suite Master E Closet Qnc 14 Taguatinga,620000,https://www.wimoveis.com.br/propriedades/lindo-sobrado-a-venda-suite-master-e-closet-qnc-14-2945427549.html,False
Casa 2qtos Suite - Varanda - Jardim - Aceita Apartamento Taguatinga - Rua 04 Vp,360000,https://www.wimoveis.com.br/propriedades/casa-2qtos-suite-varanda-jardim-aceita-2945427558.html,False
Vicente Pires Rua 04 2 Qtos Suite Jardim Aceita Apto Taguatinga,360000,https://www.wimoveis.com.br/propriedades/vicente-pires-rua-04-2-qtos-suite-jardim-aceita-apto-2945427579.html,False
Linda Casa C/ Piscina E Churrasqueira em Brasília (Asa Norte) 5 Quartos,1600000,https://www.wimoveis.com.br/propriedades/linda-casa-c-piscina-e-churrasqueira-em-brasilia-asa-2945441827.html,False
Qsd - Taguatinga Sul - Casa De Revista! Nova - Belíssimo Projeto,1150000,https://www.wimoveis.com.br/propriedades/qsd-taguatinga-sul-casa-de-revista!-nova-2945441828.html,False
Casa - 5 Sts - Lago Sul,990000,https://www.wimoveis.com.br/propriedades/casa-5-sts-lago-sul-2945434937.html,False
Casa A Venda / Condomínio Vivendas Bela Vista / 5 Quartos / Churrasqueira / Piscina / Grande Colorad,950000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-vivendas-bela-vista-5-2945435020.html,False
Casa Térrea Qi 28. Vista Livre para O Lago Paranoá. Aceita Permuta Menor Valor.,1450000,https://www.wimoveis.com.br/propriedades/casa-terrea-qi-28.-vista-livre-para-o-lago-paranoa.-2945436632.html,False
Qd. 12 Setor Sul Gama - Terreno De Esquina,230000,https://www.wimoveis.com.br/propriedades/qd.-12-setor-sul-gama-terreno-de-esquina-2945440115.html,False
Excelente Casa Rua 04,550000,https://www.wimoveis.com.br/propriedades/excelente-casa-rua-04-2945445834.html,False
Qsa 13 - Casa Terrea - Otima Localizaçao,850000,https://www.wimoveis.com.br/propriedades/qsa-13-casa-terrea-otima-localizacao-2945445930.html,False
Casa Park Way - Smpw Qd 29 - Estuda Permuta - Nascente,1345000,https://www.wimoveis.com.br/propriedades/casa-park-way-smpw-qd-29-estuda-permuta-nascente-2945446319.html,False
"Vicente Pires Rua Do Joquei, Ótima Casa Térrea Com Lazer",690000,https://www.wimoveis.com.br/propriedades/vicente-pires-rua-do-joquei-otima-casa-terrea-com-2945446327.html,False
Casa - Setor Jardim Goiás,315000,https://www.wimoveis.com.br/propriedades/casa-setor-jardim-goias-2945447312.html,False
Casa - Setor Granjeiro,230000,https://www.wimoveis.com.br/propriedades/casa-setor-granjeiro-2945447313.html,False
Casa De 3 Quartos Com Barraco Nos Fundos Qr 315 Conj. 12 Samambaia Sul,144900,https://www.wimoveis.com.br/propriedades/casa-de-3-quartos-com-barraco-nos-fundos-qr-315-conj.-2945447645.html,False
"Sobrado Com 4 Quartos, Armários, Piscina Próximo Parque Cascavel",545000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-quartos-armarios-piscina-proximo-2945447804.html,False
"Solar De Brasilia, Escriturada, Aceita Lote no Condominio.",1600000,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-escriturada-aceita-lote-no-2945448085.html,False
Smpw 17,2900000,https://www.wimoveis.com.br/propriedades/smpw-17-2945835696.html,False
Casa - Vicente Pires,340000,https://www.wimoveis.com.br/propriedades/casa-vicente-pires-2945838905.html,False
Smpw 17,2900000,https://www.wimoveis.com.br/propriedades/smpw-17-2945835696.html,False
Casa - Vicente Pires,340000,https://www.wimoveis.com.br/propriedades/casa-vicente-pires-2945838905.html,False
Quadra 07 - Com Piscina E Churrasqueira. Aceita Financiamento!,650000,https://www.wimoveis.com.br/propriedades/quadra-07-com-piscina-e-churrasqueira.-aceita-2945836050.html,False
"Casa A Venda, 3 Quartos, 1 Suíte - Cond. Sol Nascente - Sobradinho/df",470000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-1-suite-cond.-sol-nascente-2945836750.html,False
"Casa Com 137,59 m² Sendo 3 Quartos E 1 Suite E 4 Vagas",495000,https://www.wimoveis.com.br/propriedades/casa-com-137-59-m-sup2--sendo-3-quartos-e-1-suite-e-4-2945836848.html,False
Shis Qi 26 Visite Agora! Nova Moderna Pronta para Morar Excelente Localização! 99158 - 9226,6500000,https://www.wimoveis.com.br/propriedades/shis-qi-26-visite-agora!-nova-moderna-pronta-para-2945838191.html,False
Casa - Dom Abel,190000,https://www.wimoveis.com.br/propriedades/casa-dom-abel-2945842480.html,False
"Sobrado Com 4 Dormitórios à Venda, 310 m² Por R$480.000 - Setor Caravelas - Goiânia/go",480000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-310-m-sup2--por-2945844677.html,False
Casa à Venda em Jardins Atenas,2000000,https://www.wimoveis.com.br/propriedades/casa-a-venda-em-jardins-atenas-2945848564.html,False
Troco Casa Por Propriedade Rural Ou Vendo,305000,https://www.wimoveis.com.br/propriedades/troco-casa-por-propriedade-rural-ou-vendo-2945863967.html,False
Excelente Sobrado no Guará Park - 750 m² De Área Construída - Acc Permuta,1300000,https://www.wimoveis.com.br/propriedades/excelente-sobrado-no-guara-park-750-m-sup2--de-area-2945864020.html,False
Qn 07 Riacho Fundo 2. Oportunidade!,230000,https://www.wimoveis.com.br/propriedades/qn-07-riacho-fundo-2.-oportunidade!-2945858755.html,False
"Apto A Venda, 2 Quartos, Grande Colorado - Sobradinho",175000,https://www.wimoveis.com.br/propriedades/apto-a-venda-2-quartos-grande-colorado-sobradinho-2945787220.html,False
Kitnet Á Venda Próximo A Puc. Oportunidade Pra Investidor!,350000,https://www.wimoveis.com.br/propriedades/kitnet-a-venda-proximo-a-puc.-oportunidade-pra-2945788310.html,False
"Casa A Venda, 4 Suítes - Condomínio Vivendas Da Serra/ Sobradinho",700000,https://www.wimoveis.com.br/propriedades/casa-a-venda-4-suites-condominio-vivendas-da-serra-2945789580.html,False
Casa De 3/4 em Condomínio Com Piscina em Senador Canedo,155000,https://www.wimoveis.com.br/propriedades/casa-de-3-4-em-condominio-com-piscina-em-senador-2945788722.html,False
"Casa A Venda, 3 Quartos, 1 Suíte, Aceita Permuta - Quadra 1, Sobradinho",400000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-1-suite-aceita-permuta-2945799210.html,False
Casa - Riacho Fundo I,750000,https://www.wimoveis.com.br/propriedades/casa-riacho-fundo-i-2945808132.html,False
"Magnífica Casa Térrea em Reforma, Ótima Localização, Toda na Laje, no Guará. Imóvel Com 04 Quartos,",650000,https://www.wimoveis.com.br/propriedades/magnifica-casa-terrea-em-reforma-otima-localizacao-2945808133.html,False
"Casa - Qnp 10, Conjunto I, Ceilândia Sul (Ceilândia)",210000,https://www.wimoveis.com.br/propriedades/casa-qnp-10-conjunto-i-ceilandia-sul-ceilandia-2945805705.html,False
Linda Casa A Venda / Condomínio Solar De Athenas / 4 Quartos / Churrasqueira / Reformada / Grande Co,1495000,https://www.wimoveis.com.br/propriedades/linda-casa-a-venda-condominio-solar-de-athenas-4-2945805706.html,False
Casa - Setor De Chácaras Anhangüera B,100000,https://www.wimoveis.com.br/propriedades/casa-setor-de-chacaras-anhanguera-b-2945805736.html,False
Casa - Morada Das Garças,350000,https://www.wimoveis.com.br/propriedades/casa-morada-das-garcas-2945805739.html,False
"Colônia Agrícola Samambaia, Ch 054. Wr Imobiliária 3435 - 1180 / 9 9922 8800",1100000,https://www.wimoveis.com.br/propriedades/colonia-agricola-samambaia-ch-054.-wr-imobiliaria-2945811798.html,False
"Casa Park Way Quadra 24, 4 Suítes, Piscina E Churrasqueira",1700000,https://www.wimoveis.com.br/propriedades/casa-park-way-quadra-24-4-suites-piscina-e-2945811862.html,False
"Park Way, Casa Com 700 m², 4 Quartos, 3 Suítes, Mobiliada.",3950000,https://www.wimoveis.com.br/propriedades/park-way-casa-com-700-m-sup2--4-quartos-3-suites-2945812114.html,False
"Linda Casa Com 3 Suítes E Piscina, Aceita Financiamento",690000,https://www.wimoveis.com.br/propriedades/linda-casa-com-3-suites-e-piscina-aceita-2945812555.html,False
Casa Moderna em Condomínio Quintas Do Sol,990000,https://www.wimoveis.com.br/propriedades/casa-moderna-em-condominio-quintas-do-sol-2945813496.html,False
Casa - Setor Summerville,168000,https://www.wimoveis.com.br/propriedades/casa-setor-summerville-2945813742.html,False
Casa A Venda / Condomínio Rk / 3 Quartos / Suite/ Piscina / Churrasqueira / Sauna / Região Dos Lagos,780000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-rk-3-quartos-suite-2945821776.html,False
Qe 32 - Casa Moderna,750000,https://www.wimoveis.com.br/propriedades/qe-32-casa-moderna-2945821783.html,False
Casa - Setor Habitacional Jardim Botânico,1550000,https://www.wimoveis.com.br/propriedades/casa-setor-habitacional-jardim-botanico-2945821784.html,False
Colonia Agrícola Samambaia - Vicente Pires,500000,https://www.wimoveis.com.br/propriedades/colonia-agricola-samambaia-vicente-pires-2945821789.html,False
"Qi 07 Casa para Demolição, Preço De Lote",2000000,https://www.wimoveis.com.br/propriedades/qi-07-casa-para-demolicao-preco-de-lote-2945823018.html,False
Jardim Botânico VI - 6 Quartos Suítes,1300000,https://www.wimoveis.com.br/propriedades/jardim-botanico-vi-6-quartos-suites-2945823057.html,False
Qnd 26 - Sobrado 4 Pavimentos E Elevador,2200000,https://www.wimoveis.com.br/propriedades/qnd-26-sobrado-4-pavimentos-e-elevador-2945823059.html,False
De R$370 Mil Por R$345 Mil,345000,https://www.wimoveis.com.br/propriedades/de-r$370-mil-por-r$345-mil-2945823064.html,False
Casa - Residencial Morumbi,165000,https://www.wimoveis.com.br/propriedades/casa-residencial-morumbi-2945825494.html,False
Casa - Setor Habitacional Samambaia (Vicente Pires),900000,https://www.wimoveis.com.br/propriedades/casa-setor-habitacional-samambaia-vicente-pires-2945875712.html,False
Vendo Casa De 3 Qts Qno 19 - Aceita Financiamento. Aceita Fgts. Possui Habite - Se,160000,https://www.wimoveis.com.br/propriedades/vendo-casa-de-3-qts-qno-19-aceita-financiamento.-2945883004.html,False
Casa De 2/4 Com 1 Suíte em Condomínio Fechado,160000,https://www.wimoveis.com.br/propriedades/casa-de-2-4-com-1-suite-em-condominio-fechado-2945754228.html,False
Mi 13 - Lago Norte - Cond. Porto Seguro,1600000,https://www.wimoveis.com.br/propriedades/mi-13-lago-norte-cond.-porto-seguro-2945754527.html,False
"Casa A Venda,4 Quartos, 2 Suítes, Condomínio Alto Da Boa Vista",650000,https://www.wimoveis.com.br/propriedades/casa-a-venda-4-quartos-2-suites-condominio-alto-da-2945755282.html,False
Casa - Setor Habitacional Samambaia (Vicente Pires),390000,https://www.wimoveis.com.br/propriedades/casa-setor-habitacional-samambaia-vicente-pires-2945755653.html,False
Excelente Oportunidade De Casa no Riacho Fundo 1 Á Venda,240000,https://www.wimoveis.com.br/propriedades/excelente-oportunidade-de-casa-no-riacho-fundo-1-a-2945757363.html,False
"Qe 15, Aceita Troca em Apto Ou Casa no Guara II 98155 - 6004",980000,https://www.wimoveis.com.br/propriedades/qe-15-aceita-troca-em-apto-ou-casa-no-guara-ii-98155-2945757994.html,False
Nova Colina Casa Á Venda 4 Quartos - Com Piscina - Aceita Imóvel!,160000,https://www.wimoveis.com.br/propriedades/nova-colina-casa-a-venda-4-quartos-com-piscina-2945768168.html,False
Aceito Imóveis - Linda Casa Condominio Granville - 2 Pavimentos Moderna!,790000,https://www.wimoveis.com.br/propriedades/aceito-imoveis-linda-casa-condominio-granville-2-2945768183.html,False
"Sobrado à Venda, 350 m² Por R$1.499.000 - Jardins Madri - Goiânia/go",1499000,https://www.wimoveis.com.br/propriedades/sobrado-a-venda-350-m-sup2--por-r$1.499.000-jardins-2945772998.html,False
Casa à Venda - no Lago Sul,1500000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-lago-sul-2945776929.html,False
Casa Com 150 m² E 4 Quartos para Venda no Setor Goiânia 2 - Goiânia,360000,https://www.wimoveis.com.br/propriedades/casa-com-150-m-sup2--e-4-quartos-para-venda-no-setor-2945637677.html,False
Casa - Setor Sul 2,370000,https://www.wimoveis.com.br/propriedades/casa-setor-sul-2-2945638371.html,False
Sobrado Com 210 m² E 4 Quartos para Venda no Setor Santa Genoveva - Goiânia,635000,https://www.wimoveis.com.br/propriedades/sobrado-com-210-m-sup2--e-4-quartos-para-venda-no-2945639323.html,False
Casa Nova E Moderna no Grande Colorado,1495000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-no-grande-colorado-2945639463.html,False
"Casa A Venda, 3 Quartos Sendo 2 Suítes - Cond. Parque Colorado, Sobradinho",635000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-sendo-2-suites-cond.-parque-2945641857.html,False
"Casa A Venda,3 Quartos Sendo 1 Suíte - Condomínio Jardim Europa II",850000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-sendo-1-suite-condominio-2945641961.html,False
"Casa A Venda em Chácara Ao Lado Do Lago Norte, 2 Quartos, 1 Suíte",1690000,https://www.wimoveis.com.br/propriedades/casa-a-venda-em-chacara-ao-lado-do-lago-norte-2-2945642414.html,False
Casa - Recanto Das Emas,430000,https://www.wimoveis.com.br/propriedades/casa-recanto-das-emas-2945662071.html,False
Casa Moderna à Venda em Asa Norte - Quadra 708 Bloco G,1749000,https://www.wimoveis.com.br/propriedades/casa-moderna-a-venda-em-asa-norte-quadra-708-bloco-g-2945663220.html,False
Vendo Ou Troco O Sobrado Mais Barato Da Qnd 55,750000,https://www.wimoveis.com.br/propriedades/vendo-ou-troco-o-sobrado-mais-barato-da-qnd-55-2945663359.html,False
Qsb 08 Lote/ Casa Taguatinga Sul,450000,https://www.wimoveis.com.br/propriedades/qsb-08-lote-casa-taguatinga-sul-2945663363.html,False
"Maravilhosa Casa Recém Construída, 3 Quartos, Quadra 102, Recanto Das Emas",295000,https://www.wimoveis.com.br/propriedades/maravilhosa-casa-recem-construida-3-quartos-quadra-2945663632.html,False
Condomínio Regularizado,1250000,https://www.wimoveis.com.br/propriedades/condominio-regularizado-2945653802.html,False
Casa - Mansões Das Águas Quentes,100000,https://www.wimoveis.com.br/propriedades/casa-mans-es-das-aguas-quentes-2945655469.html,False
"Casa Park Way Quadra 24, 7 Quartos, 4 Suites E Vista Livre para A Reserva Unb",1250000,https://www.wimoveis.com.br/propriedades/casa-park-way-quadra-24-7-quartos-4-suites-e-vista-2945656102.html,False
"Vendo Excelente Casa De 5 Quartos na Quadra 02, Recém Reformada",860000,https://www.wimoveis.com.br/propriedades/vendo-excelente-casa-de-5-quartos-na-quadra-02-recem-2945660274.html,False
Casa A Venda - Aceita Troca - Quadra 18 Sobradinho,550000,https://www.wimoveis.com.br/propriedades/casa-a-venda-aceita-troca-quadra-18-sobradinho-2945660442.html,False
Casa na Qi 04 Conjunto L Com 03 Quartos Sendo 01 Suíte à Venda - Guará/df,415000,https://www.wimoveis.com.br/propriedades/casa-na-qi-04-conjunto-l-com-03-quartos-sendo-01-suite-2945664894.html,False
Shis Qi 29 Excelente Oportunidade!,1900000,https://www.wimoveis.com.br/propriedades/shis-qi-29-excelente-oportunidade!-2945661295.html,False
Casa - Taguatinga Norte,420000,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-2945661299.html,False
Lindo Sobrado Jardins Mônaco 4 Quarto.,1200000,https://www.wimoveis.com.br/propriedades/lindo-sobrado-jardins-monaco-4-quarto.-2945579343.html,False
Ouro Vermelho 2 Lote Com Escritura Vista Definitiva,160000,https://www.wimoveis.com.br/propriedades/ouro-vermelho-2-lote-com-escritura-vista-definitiva-2945871753.html,False
"Qr1a - 5 Casas, Lote 444 M²!",1500000,https://www.wimoveis.com.br/propriedades/qr1a-5-casas-lote-444-m-sup2-!-2945627153.html,False
Casa - Recanto Das Emas,135000,https://www.wimoveis.com.br/propriedades/casa-recanto-das-emas-2945627165.html,False
Casa em Condomínio Fechado,530000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-fechado-2945819972.html,False
"Casa A Venda no Condomínio Vivendas Friburgo, 3 Suítes",900000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-condominio-vivendas-friburgo-3-suites-2945785862.html,False
Taguatinga Qnl 11 Casa 04 Quartos Laje Aceita Financiamento,390000,https://www.wimoveis.com.br/propriedades/taguatinga-qnl-11-casa-04-quartos-laje-aceita-2945764604.html,False
Casa - Colméia Park,85000,https://www.wimoveis.com.br/propriedades/casa-colmeia-park-2945825575.html,False
Qi 02 - Mansão - Linda - Visite Agora!,4900000,https://www.wimoveis.com.br/propriedades/qi-02-mansao-linda-visite-agora!-2945814396.html,False
"Oportunidade 4 Quartos, 2 Suítes, Piscina, 3 Salas, Churrasqueira Aceita Troca",800000,https://www.wimoveis.com.br/propriedades/oportunidade-4-quartos-2-suites-piscina-3-salas-2945814276.html,False
Qi 02 - Mansão - Linda - Visite Agora!,4900000,https://www.wimoveis.com.br/propriedades/qi-02-mansao-linda-visite-agora!-2945814396.html,False
"Oportunidade 4 Quartos, 2 Suítes, Piscina, 3 Salas, Churrasqueira Aceita Troca",800000,https://www.wimoveis.com.br/propriedades/oportunidade-4-quartos-2-suites-piscina-3-salas-2945814276.html,False
"Casa A Venda, Cond. Vivendas Bela Vista,6 Quartos Sendo 2 Suítes",850000,https://www.wimoveis.com.br/propriedades/casa-a-venda-cond.-vivendas-bela-vista-6-quartos-2945814349.html,False
Casa 3 Quartos Guara I (Qi 05),670000,https://www.wimoveis.com.br/propriedades/casa-3-quartos-guara-i-qi-05-2945814386.html,False
Sobrado Jardins Milão - Jardins Fgr - Goiânia,2400000,https://www.wimoveis.com.br/propriedades/sobrado-jardins-milao-jardins-fgr-goiania-2945814969.html,False
Casa De 2/4 Com 1 Suíte no Residencial Ravena em Senador Canedo,145000,https://www.wimoveis.com.br/propriedades/casa-de-2-4-com-1-suite-no-residencial-ravena-em-2945813900.html,False
Casa De Andar na Ceilândia 4 Quartos (P Sul),360000,https://www.wimoveis.com.br/propriedades/casa-de-andar-na-ceilandia-4-quartos-p-sul-2945814642.html,False
"Casa A Venda, Cond. Império Dos Nobres, 5 Quartos, Sobradinho",780000,https://www.wimoveis.com.br/propriedades/casa-a-venda-cond.-imperio-dos-nobres-5-quartos-2945793086.html,False
Troco Por Jardim Botanico - Casa Térrea Á Venda Park Way - Quadra 26 - Brasilia,1190000,https://www.wimoveis.com.br/propriedades/troco-por-jardim-botanico-casa-terrea-a-venda-park-2945793230.html,False
"Casa A Venda, Cond. Vivendas Bela Vista, 4 Suítes - Grande Colorado",2100000,https://www.wimoveis.com.br/propriedades/casa-a-venda-cond.-vivendas-bela-vista-4-suites-2945789664.html,False
Casa - Setor Habitacional Samambaia (Vicente Pires),700000,https://www.wimoveis.com.br/propriedades/casa-setor-habitacional-samambaia-vicente-pires-2945815391.html,False
Casa Condomínio Fechado Ponte Alta 800 m 4 Quartos Armários Piscina,600000,https://www.wimoveis.com.br/propriedades/casa-condominio-fechado-ponte-alta-800-m-4-quartos-2945816092.html,False
Terreno 3.400 m / 1320 m Util / 2080 m Area Verde,2700000,https://www.wimoveis.com.br/propriedades/terreno-3.400-m-1320-m-util-2080-m-area-verde-2945832830.html,False
Shis Qi 16 Casa Terrea - 04 Quartos / 03 Suites - Lazer Completo,2685000,https://www.wimoveis.com.br/propriedades/shis-qi-16-casa-terrea-04-quartos-03-suites-2945832833.html,False
"Urgente Qnp 30 Casa 4 Qts, Suite, Toda no Pvc, Exc. Localização R$215.000",215000,https://www.wimoveis.com.br/propriedades/urgente-qnp-30-casa-4-qts-suite-toda-no-pvc-exc.-2945835831.html,False
Casa - Planaltina,200000,https://www.wimoveis.com.br/propriedades/casa-planaltina-2945835834.html,False
Casa - Taguatinga Norte,1100000,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-2945838904.html,False
Casa - Park Way,1000000,https://www.wimoveis.com.br/propriedades/casa-park-way-2945838908.html,False
Casa - Vicente Pires,799000,https://www.wimoveis.com.br/propriedades/casa-vicente-pires-2945838909.html,False
Casa A Venda / Condomínio Vivendas Bela Vista / 5 Quartos / Piscina / Aceita Permuta / Grande Colora,920000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-vivendas-bela-vista-5-2945839161.html,False
Casa - Residencial Vale Do Sol,185000,https://www.wimoveis.com.br/propriedades/casa-residencial-vale-do-sol-2945842694.html,False
Casa - Setor Habitacional Samambaia (Vicente Pires),499000,https://www.wimoveis.com.br/propriedades/casa-setor-habitacional-samambaia-vicente-pires-2945842840.html,False
Casa no Condomínio Flamboyant Com 01 Quarto à Venda - Gama/df,250000,https://www.wimoveis.com.br/propriedades/casa-no-condominio-flamboyant-com-01-quarto-a-venda-2945838554.html,False
"Casa A Venda, 3 Quartos, Varanda, Cond. Jardim Europa - Grande Colorado",360000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-varanda-cond.-jardim-europa-2945863513.html,False
Casa - Riacho Fundo II,240000,https://www.wimoveis.com.br/propriedades/casa-riacho-fundo-ii-2945850410.html,False
"Casa A Venda - 3 Quartos, 2 Suítes - Cond. Vivendas Da Serra - Sobradinho/df",497000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-quartos-2-suites-cond.-vivendas-da-2945856507.html,False
Rua 8 Vicente Pires - 3 Quartos (2 Suítes) - Escritório - Aceita Troca Apartamento em Águas Claras,729000,https://www.wimoveis.com.br/propriedades/rua-8-vicente-pires-3-quartos-2-suites-2945859825.html,False
Rua 12 Vicente Pires - Lote 860 m² - Condomínio Vazado,520000,https://www.wimoveis.com.br/propriedades/rua-12-vicente-pires-lote-860-m-sup2--condominio-2945859830.html,False
Casa 3 Quartos na Laje Qnp 32 P Sul Aceita Financiamento,175000,https://www.wimoveis.com.br/propriedades/casa-3-quartos-na-laje-qnp-32-p-sul-aceita-2945861400.html,False
Sobrado 300 Mt 4 Suites Alphaville Araguaia,1850000,https://www.wimoveis.com.br/propriedades/sobrado-300-mt-4-suites-alphaville-araguaia-2945861491.html,False
Sobrado 434 Mt 4 Suites Alphaville Goias,3040000,https://www.wimoveis.com.br/propriedades/sobrado-434-mt-4-suites-alphaville-goias-2945861627.html,False
Rua 12 Vicente Pires - 4 Quartos (3 Suítes) - Lote 450 m² - Belíssima,795000,https://www.wimoveis.com.br/propriedades/rua-12-vicente-pires-4-quartos-3-suites-lote-450-2945864534.html,False
Rua 4 Vicente Pires - 4 Quartos (2 Suítes) - Dce - Churrasqueira,650000,https://www.wimoveis.com.br/propriedades/rua-4-vicente-pires-4-quartos-2-suites-dce-2945864535.html,False
Rua 4 Vicente Pires - 3 Quartos (2 Suítes) - Home - Dce - Churrasqueira,650000,https://www.wimoveis.com.br/propriedades/rua-4-vicente-pires-3-quartos-2-suites-home-2945864541.html,False
Rua 12 Vicente Pires - 2 Casas no Lote - Condomínio Vazado para Marginal Via Estrutural,725000,https://www.wimoveis.com.br/propriedades/rua-12-vicente-pires-2-casas-no-lote-condominio-2945864544.html,False
Casa A Venda / Quadra 1 / Conjunto B / Sobrado / Reformada / Suíte / Sobradinho - Df,580000,https://www.wimoveis.com.br/propriedades/casa-a-venda-quadra-1-conjunto-b-sobrado-2945864552.html,False
"Shin Qi 13 Casa Com 4 Dormitórios à Venda, 1320 m² Por R$2.500.000 - Setor De Habitações Individuai",2500000,https://www.wimoveis.com.br/propriedades/shin-qi-13-casa-com-4-dormitorios-a-venda-1320-2945867542.html,False
"Casa Com 04 Quartos à Venda, Guará/df",800000,https://www.wimoveis.com.br/propriedades/casa-com-04-quartos-a-venda-guara-df-2945868555.html,False
"Jockey Fino Acabamento 3 Suítes Aceita Troca, Área Gourmet Sala Pé Direito Duplo",790000,https://www.wimoveis.com.br/propriedades/jockey-fino-acabamento-3-suites-aceita-troca-area-2945907413.html,False
Casa na Qi 07 Conjunto J Com 04 Quartos à Venda - Guará/df,420000,https://www.wimoveis.com.br/propriedades/casa-na-qi-07-conjunto-j-com-04-quartos-a-venda-2945917742.html,False
Sobrado na Qe 34 Conjunto Com 05 Quartos à Venda - Guará/df,690000,https://www.wimoveis.com.br/propriedades/sobrado-na-qe-34-conjunto-com-05-quartos-a-venda-2945917743.html,False
"Sobrado Com 3 Dormitórios à Venda, 150 m² Por R$480.000 - Sítios Santa Luzia - Aparecida De Goiâ",480000,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-a-venda-150-m-sup2--por-2945918161.html,False
"Sobrado Com 4 Dormitórios à Venda, 502 m² Por R$3.300.000 - Residencial Alphaville Flamboyant - Goi",3300000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-502-m-sup2--por-2945918164.html,False
"Sobrado Com 4 Dormitórios à Venda, 345 m² Por R$1.290.000 - Jardins Mônaco - Aparecida De Goiânia/g",1290000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-345-m-sup2--por-2945918165.html,False
Casa Térrea Condomínio Fechado Portal Do Sol I,1320000,https://www.wimoveis.com.br/propriedades/casa-terrea-condominio-fechado-portal-do-sol-i-2945918169.html,False
"Casa Com 3 Quartos à Venda, 195 m² Por R$405.000 - Jardim América",405000,https://www.wimoveis.com.br/propriedades/casa-com-3-quartos-a-venda-195-m-sup2--por-r$405.000-2945918195.html,False
Casa Com 4 Dormitórios à Venda Por R$1.990.000 - Residencial Aldeia Do Vale - Goiânia/go,1990000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-por-r$1.990.000-2945918199.html,False
"Casa Com 3 Quartos à Venda, 215 m² Por R$1.200.000 - Residencial Goiânia Golfe Clube - Goiânia/go",1200000,https://www.wimoveis.com.br/propriedades/casa-com-3-quartos-a-venda-215-m-sup2--por-2945918211.html,False
"Casa Com 3 Dormitórios à Venda, 220 m² Por R$449.900 - Jardim Ana Lúcia - Goiânia/go",449900,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-220-m-sup2--por-2945918213.html,False
"Casa Com 4 Dormitórios à Venda, 225 m² Por R$1.150 - Residencial Goiânia Golfe Clube - Goiânia/go",1250000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-225-m-sup2--por-2945918236.html,False
"Casa Com 3 Quartos à Venda, 205 m² Por R$430.000 - Residencial Goiânia Golfe Clube - Goiânia/go",430000,https://www.wimoveis.com.br/propriedades/casa-com-3-quartos-a-venda-205-m-sup2--por-r$430.000-2945918237.html,False
"Casa no Solar Flamboyant II - 3 Quartos, Fino Acabamento, Montado!",380000,https://www.wimoveis.com.br/propriedades/casa-no-solar-flamboyant-ii-3-quartos-fino-2945918242.html,False
"Sobrado Com 4 Dormitórios à Venda, 347 m² Por R$1.340.000 - Loteamento Portal Do Sol II - Goiânia/g",1340000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-347-m-sup2--por-2945918244.html,False
Casa 3 Quartos 1 Suite 4 Vagas De Garagens - Bairro Cidade Vera Cruz - Aparecida De Goiânia - Go.,189000,https://www.wimoveis.com.br/propriedades/casa-3-quartos-1-suite-4-vagas-de-garagens-bairro-2945918248.html,False
"Casa Com 2 Dormitórios à Venda, 74 m² Jardim Das Cascatas - Aparecida De Goiânia/go.",155000,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-a-venda-74-m-sup2--jardim-das-2945918253.html,False
